JID,Composition,Spg.numb.,Spg.symb.,Cryst.,Dimensionality,OPT SCF gap, MBJ gap,n-Seebeck,p-Seebeck,n-powerfact,p-powerfact,n-cond,p-cond,n-ZT,p-ZT,Avg.elec.mass,Avg.hole mass,n-mp-Seeb,p-mp-Seeb
JVASP-10336,Cr(GeO3)2,15,C2/c,monoclinic,3D,1.132,na,35.08834867,33.51161267,132.3335185,121.8772582,90126.14,91091.35133,0.037906262,0.034534105,3.32E-05,3.32E-05,na,na
JVASP-10337,CaV2O5,63,Cmcm,orthorhombic,3D,0.0063,na,-400.5234467,344.84622,698.5077666,159.2264588,4315.804567,1145.897913,0.387152263,0.090670926,6.765584279,6.765584279,na,na
JVASP-10339,ZnMo2O5,63,Cmcm,orthorhombic,3D,0.0039,na,15.73490067,16.17672567,463.1000719,492.7071786,356671.91,366986.46,0.032338177,0.035407381,1.09E-05,1.09E-05,na,na
JVASP-10342,Ge2MoO6,15,C2/c,monoclinic,3D,0.101,na,-2.908796333,-6.042998667,101.1714324,105.2854125,119409.8333,118762.9167,0.028055841,0.028725875,2.95E-05,2.95E-05,na,na
JVASP-10343,Co(GeO3)2,15,C2/c,monoclinic,3D,0.3055,na,47.95669467,46.356138,215.5538116,204.4739427,71805.66833,72763.73433,0.06855666,0.064381316,4.83E-05,4.83E-05,na,na
JVASP-10346,CaCo2O5,63,Cmcm,orthorhombic,3D,0.0002,na,-9.445146667,-3.837769667,816.5061604,893.8712773,61620.648,60711.762,0.167412226,0.183545909,0.000220853,0.000220853,na,na
JVASP-10352,ZnCr2O5,63,Cmcm,orthorhombic,3D,0.0311,na,65.70244167,66.41181567,903.2989558,996.8988658,412199.7609,399999.5672,0.087556679,0.099159877,0.000512178,0.000512178,na,na
JVASP-10353,V2ZnO5,63,Cmcm,orthorhombic,3D,0.0089,na,-340.13901,328.1263133,673.5996524,541.3581075,7271.532133,3994.854493,0.378783102,0.300586177,1.839823492,1.839823492,na,na
JVASP-10354,Cr2O5,63,Cmcm,orthorhombic,2D,0.132,na,-280.7520967,272.2595967,588.4890493,241.9930131,5362.840357,3392.479663,0.231838664,0.093975817,0.55003085,0.55003085,na,na
JVASP-10357,CaMo2O5,63,Cmcm,orthorhombic,3D,0.0058,na,-186.3585457,-96.51442333,1331.307994,436.365109,21280.65537,12162.23787,0.390749258,0.138045679,0.007326386,0.007326386,na,na
JVASP-10358,Ta2O5,63,Cmcm,orthorhombic,2D,3.1126,na,-230.43361,344.17034,1547.167072,1485.032795,22905.51187,13303.9685,0.608464318,0.716003269,2.226211284,2.226211284,na,na
JVASP-10359,Bi2O5,63,Cmcm,orthorhombic,3D,0.0062,na,-40.564034,-35.53346167,1100.629376,1421.680362,253711.4293,257432.1863,0.142678647,0.146229523,2.94E-05,2.94E-05,na,na
JVASP-10360,Sb2O5,63,Cmcm,orthorhombic,3D,0.361,1.3658,-85.16556567,293.3898733,542.8383261,2873.879859,75556.636,20894.64219,0.162642286,1.264512213,0.237571954,0.237571954,na,na
JVASP-10361,Mn(GeO3)2,15,C2/c,monoclinic,3D,1.0436,na,-286.9115333,401.8514333,907.8099799,336.238183,10613.45533,2080.086667,0.48247013,0.19883939,3.355612933,3.355612933,na,na
JVASP-10362,Mo2O5,63,Cmcm,orthorhombic,2D,0.0116,na,-354.6269867,412.1805467,891.5132198,650.9660463,5985.3461,3416.831153,0.493180491,0.36415713,4.211395565,4.211395565,na,na
JVASP-10364,Mg(BiO2)4,166,R-3m,trigonal,3D,0.7914,0.0306,8.010291967,6.3928649,30.42305269,22.77284249,347081.9333,348599.4733,0.003519442,0.002629454,7.80E-06,7.80E-06,na,na
JVASP-10366,Mg(SbO2)4,166,R-3m,trigonal,3D,0.0022,na,-6.7387504,-5.109972967,76.75475644,46.88643647,289067.3833,288102.65,0.007130796,0.004469705,1.16E-05,1.16E-05,na,na
JVASP-10367,Mg(SnO2)4,166,R-3m,trigonal,3D,0.403,1.5469,-148.07836,384.6906367,890.5114583,2074.682957,40409.15033,14071.63987,0.357271896,1.08321703,0.609769839,0.609769839,na,na
JVASP-10368,Zn(BiO2)4,166,R-3m,trigonal,3D,0.7954,0.0378,8.112973333,6.445300267,26.04356676,17.74231851,344272.7267,345739.9767,0.003102315,0.002098611,7.86E-06,7.86E-06,na,na
JVASP-10369,Ca(BiO2)4,166,R-3m,trigonal,3D,0.9614,0.0095,-11.222652,-13.01521853,110.4342483,116.6687205,172438.9467,171191.3133,0.021361235,0.022216738,1.78E-05,1.78E-05,na,na
JVASP-10370,Ca(SbO2)4,166,R-3m,trigonal,3D,0.0274,na,3.729296633,5.377686238,34.85171124,20.68013685,187403.3767,186654.6067,0.00842819,0.006276878,2.56E-05,2.56E-05,na,na
JVASP-10371,Ca(SnO2)4,166,R-3m,trigonal,3D,0.1745,1.1046,-146.3866067,238.1628367,830.2727394,1424.235741,38541.58067,20243.12533,0.297047371,0.456564626,0.003756835,0.003756835,na,na
JVASP-10459,RbTe,189,P-62m,hexagonal,3D,0.0202,na,-177.2937233,301.4552233,6396.834388,1591.573573,98741.2213,15317.8845,0.941754694,0.518918682,0.301417116,0.301417116,-180.7236067,313.0143133
JVASP-10460,NaLi2AsO4,31,Pmn2_1,orthorhombic,3D,4.1672,3.2143,-150.69623,469.9301467,982.8077267,429.7257015,43331.99033,1973.270767,0.389835462,0.254101897,0.674591281,0.674591281,-131.4567967,478.9151
JVASP-10462,Ce(P3Ru)4,204,Im3,cubic,3D,0.0022,na,168.76562,142.14994,955.4499395,1136.664293,33545.941,56252.115,0.351475864,0.387574329,0.000735495,0.000735495,198.31701,180.50495
JVASP-10463,Ba5Sb4,64,Cmce,orthorhombic,3D,0.0065,na,-182.1725633,137.55009,681.496784,817.2942572,15292.8457,35890.56933,0.179076558,0.267921704,0.007582061,0.007582061,-285.11667,152.3348233
JVASP-10464,KV(CuSe2)2,40,Ama2,orthorhombic,3D,0.8357,0.815,-401.05382,325.26256,650.2237774,1498.825783,4173.947567,13715.29877,0.37375007,0.786540593,8.789147051,8.789147051,-398.96724,302.9437733
JVASP-10465,PtF4,43,Fdd2,orthorhombic,3D,1.2969,1.6583,-397.2736167,480.9008233,701.3722114,467.0607042,4464.115167,2022.462667,0.409748345,0.276456173,4.236655353,4.236655353,-440.2330333,468.1444033
JVASP-10471,K2TaCuSe4,70,Fddd,orthorhombic,3D,2.0248,2.1927,-329.0797933,303.4027,1050.125097,1429.555914,10394.877,12992.16423,0.585361461,0.706303413,4.265774638,4.265774638,-333.88601,317.79308
JVASP-10472,NaSi2N3,36,Cmc2_1,orthorhombic,3D,4.5577,5.6425,-93.02133467,350.6287367,547.2106241,1528.636563,62116.58533,11697.93853,0.175293251,0.784237227,0.316687557,0.316687557,-107.0810133,341.05957
JVASP-10474,TaInO4,13,P2/c,monoclinic,3D,3.6756,5.1479,-281.96708,449.0439367,1424.296243,558.2051868,17806.28633,2766.588167,0.691230664,0.328250286,1.191614465,1.191614465,-298.2980433,446.8141067
JVASP-10475,K2NbCuSe4,70,Fddd,orthorhombic,3D,1.6667,1.7482,-325.65864,309.2856033,951.1192964,1458.814131,11052.01573,13155.91873,0.517682403,0.719993697,9.051285223,9.051285223,-250.97884,313.55138
JVASP-10476,Ca3VN3,63,Cmcm,orthorhombic,3D,0.0567,na,-249.5891433,321.69823,1285.043252,2421.934457,19969.772,16398.95158,0.632135629,1.131650232,1.149636255,1.149636255,-257.3673367,311.9096167
JVASP-10477,LiAlPdF6,163,P-31c,trigonal,3D,1.0826,na,-385.9490367,371.20519,469.3337022,684.8050141,3156.8676,4977.496533,0.278118836,0.403029004,5.120471304,5.120471304,-401.2994633,386.56862
JVASP-10478,KLi6TaO6,166,R-3m,trigonal,3D,4.4359,5.6203,-403.3999867,314.3215067,471.0291043,963.2607166,2904.325467,9755.876667,0.279274926,0.519537262,5.149598452,5.149598452,-403.0683567,331.75893
JVASP-10479,RbS,189,P-62m,hexagonal,3D,1.7346,na,-157.7099533,422.3240933,2003.234174,701.7286298,57629.415,3811.27631,0.458874433,0.39988984,1.224667536,1.224667536,-165.5975467,414.9236667
JVASP-10480,RbSe,189,P-62m,hexagonal,3D,0.8713,2.1195,-176.80228,359.1229867,2981.885727,1287.307875,55681.16403,8030.2227,0.594446068,0.670742835,1.623140732,1.623140732,-174.79406,363.11536
JVASP-10481,K2NaAlAs2,72,Ibam,orthorhombic,3D,1.2475,2.529,-70.05305733,345.0563167,557.2601251,1227.67442,112400.79,12960.59363,0.118090016,0.63451945,0.181662776,0.181662776,-62.33552933,347.7571733
JVASP-10482,CdCuF4,140,I4/mcm,tetragonal,3D,0.9184,na,-391.5000133,346.8880867,556.0681512,799.0054602,3746.583033,6819.4196,0.324133294,0.454307522,8.539245991,8.539245991,-394.7839567,351.4120533
JVASP-10485,Rb2SnSe3,2,P-1,triclinic,3D,1.6033,2.6826,-192.2772833,387.03626,773.1022228,711.7280541,20886.70067,6047.76545,0.369647667,0.400410327,0.494687957,0.494687957,-149.23848,390.35295
JVASP-10486,K3AlO3,12,C2/m,monoclinic,3D,3.2592,5.7927,-128.8485,438.8811833,880.6777521,170.8082985,53079.36367,858.5558933,0.321165259,0.102008613,0.576482001,0.576482001,-113.6117,435.1629133
JVASP-10489,Li4TiO4,63,Cmcm,orthorhombic,3D,4.5162,4.9097,-395.44817,476.27387,407.8771102,845.3203915,2415.78616,3795.0256,0.240658042,0.491401942,14.31042694,14.31042694,-408.51241,482.7208133
JVASP-10490,TiO2,62,Pnma,orthorhombic,3D,2.5236,2.9854,-376.49298,337.8478533,1429.290572,1446.82859,10324.77217,13396.9461,0.783813502,0.765319444,2.420327977,2.420327977,-391.6046167,367.11347
JVASP-10491,CdSe2O5,15,C2/c,monoclinic,3D,3.1909,na,-333.9108267,411.44164,1152.026222,913.0545857,10713.91907,5477.615567,0.641159818,0.526302469,2.638312527,2.638312527,-198.8185933,393.0072767
JVASP-10493,Li3AsO4,31,Pmn2_1,orthorhombic,3D,4.3839,3.3862,-164.49616,425.8621233,1004.105635,404.7760806,37102.19033,2238.738033,0.420787058,0.238643435,0.795217569,0.795217569,-146.2745867,450.48205
JVASP-10496,NaAlO2,33,Pna2_1,orthorhombic,3D,4.1454,6.5786,-132.7920267,421.68259,977.2183482,727.1841881,55393.77167,4063.108,0.351357838,0.425549689,0.595961455,0.595961455,-108.4834133,435.4594
JVASP-10498,LiGaPdF6,163,P-31c,trigonal,3D,0.9836,0.0139,-343.9128433,360.12058,531.0932913,752.9312168,4514.861833,5811.775867,0.310578708,0.441273322,3.57696838,3.57696838,-354.91992,376.1777067
JVASP-10499,SiCu2S3,36,Cmc2_1,orthorhombic,3D,1.3312,na,-252.9212633,246.5530267,2172.100386,1571.589612,34097.65633,26241.701,0.958489073,0.725411322,0.40566713,0.40566713,-245.3915567,260.22569
JVASP-10500,SiO2,205,Pa3,cubic,3D,4.5271,5.3395,-98.120004,417.31071,621.630971,1864.378343,64568.029,10705.698,0.203366115,1.009120759,0.35441087,0.35441087,-93.946294,423.41932
JVASP-10501,Ba2Mg(BO3)2,166,R-3m,trigonal,3D,4.9182,na,-252.74977,262.6889267,1782.510942,1175.200566,27342.801,15871.59593,0.805699598,0.577829701,1.046107552,1.046107552,-163.17307,260.9363333
JVASP-10530,Th(FeP3)4,204,Im3,cubic,3D,0.5148,na,-366.87788,96.36845967,2283.242644,588.3086589,16963.248,63348.36433,1.19074993,0.184479094,1.33935296,1.33935296,-347.51485,98.136111
JVASP-10531,Na3AgS2,72,Ibam,orthorhombic,3D,2.3013,3.4639,-118.66963,376.2721433,824.7087966,1049.296275,58697.547,7505.020333,0.287979408,0.588940415,0.526819321,0.526819321,-104.05462,377.7674467
JVASP-10532,Ag2HgS2,14,P2_1/c,monoclinic,3D,0.3795,na,-62.440127,369.17198,422.0602246,2070.869802,108759.6967,15429.89977,0.101481605,1.004618996,0.207008386,0.207008386,-54.173201,379.4536833
JVASP-10533,MgTa2O6,136,P4_2/mnm,tetragonal,3D,2.8932,4.1012,-310.8321467,272.1613,1372.321463,935.5464144,15360.84287,11597.9645,0.731560647,0.491962685,2.460876637,2.460876637,-341.7746967,273.8011533
JVASP-10534,Na4SnO4,2,P-1,triclinic,3D,2.2171,na,-107.3752167,494.3184,683.8926396,155.0899857,59733.768,647.1822867,0.232888943,0.092597835,0.398061848,0.398061848,-104.4357067,496.55253
JVASP-10535,BaY2PdO5,127,P4/mbm,tetragonal,3D,2.1095,na,-385.5480733,419.29077,804.3584662,1578.699774,4668.885267,8957.836267,0.462273465,0.886541892,7.121376828,7.121376828,-376.7945433,437.3623067
JVASP-10536,LiAsO3,148,R-3,trigonal,3D,3.5568,2.2755,-144.1264533,450.15155,848.5088221,801.935975,40638.651,3969.345033,0.339434559,0.469050527,0.644003835,0.644003835,-133.75015,495.16554
JVASP-10537,K3BP2,15,C2/c,monoclinic,3D,1.8312,2.7336,-243.5983667,319.95215,2329.32501,1269.989929,39653.967,12358.45533,0.921344007,0.69083498,0.987787693,0.987787693,-225.2617,322.7501767
JVASP-10538,K3BAs2,15,C2/c,monoclinic,3D,1.5434,2.4618,-222.2311,296.2511667,2137.354118,1368.382242,42530.31133,15563.75633,0.795569665,0.720176155,0.716649439,0.716649439,-147.1873633,297.3505333
JVASP-10539,K2NaGaP2,72,Ibam,orthorhombic,3D,1.4397,2.4798,-338.2368633,325.1563833,3296.50673,1551.298164,26260.31933,14663.01807,1.491641711,0.805410042,1.455464065,1.455464065,na,na
JVASP-10540,Ba3TiS5,140,I4/mcm,tetragonal,3D,1.3802,na,-293.0045833,230.6146267,607.2591967,1220.449654,7063.9255,24137.52267,0.355795224,0.544129894,2.29943794,2.29943794,-333.2838933,252.5622933
JVASP-10541,K2NiP2,63,Cmcm,orthorhombic,3D,0.0041,na,-343.28614,221.0052997,2108.556698,1988.901412,17560.47573,19607.32591,0.997902583,0.886481839,1.463586942,1.463586942,-372.6215633,267.5760633
JVASP-10542,K2NiAs2,63,Cmcm,orthorhombic,3D,0.0257,0.025,-169.156169,2.587318367,2506.697981,2683.768384,72908.79267,35853.398,0.468242662,0.846580429,0.026779228,0.026779228,-64.97443767,-16.25704233
JVASP-10544,K2NaGaAs2,72,Ibam,orthorhombic,3D,0.9461,2.122,-307.6096333,356.84331,2586.280149,678.325273,26298.07913,6476.28915,1.097654365,0.38265435,2.381620888,2.381620888,-87.885576,365.3990233
JVASP-10545,K2GeSe3,2,P-1,triclinic,3D,1.5894,2.6477,-282.1063667,380.9876567,1162.288321,766.7066688,14480.15663,5481.4625,0.615622412,0.443955731,1.965104104,1.965104104,-273.9607967,392.7144433
JVASP-10546,K2SnSe3,2,P-1,triclinic,3D,1.547,na,-202.3093567,375.8492333,983.1682692,699.6520415,23370.98067,5292.458033,0.46097518,0.402397056,0.490528338,0.490528338,-149.0772467,384.45042
JVASP-10547,Sr3BPO3,194,P6_3/mmc,hexagonal,3D,2.1664,na,-286.1027333,339.8951133,1819.790683,2802.113711,21971.838,23871.3486,0.808862108,1.205210831,0.398151955,0.398151955,-108.6825633,352.77569
JVASP-10548,Ba4Na(BN2)3,229,Im-3m,cubic,3D,2.19,na,-273.1984,369.49944,2546.697577,2896.914411,34120.94667,21218.17833,1.087490638,1.412557351,0.826108022,0.826108022,-163.01703,383.81448
JVASP-10549,Ba3BPO3,194,P6_3/mmc,hexagonal,3D,1.3239,na,-252.8928833,298.6110367,1832.004289,3265.150096,28921.233,34110.08323,0.842364529,1.211930168,1.12186302,1.12186302,-265.97781,298.3806967
JVASP-10550,Rb3BAs2,15,C2/c,monoclinic,3D,1.4751,2.4588,-155.14335,345.6652333,1288.139233,1076.678895,53143.83467,9012.5521,0.426833294,0.611653236,0.498116984,0.498116984,-123.1745233,347.5423033
JVASP-10551,Rb3BP2,15,C2/c,monoclinic,3D,1.7117,2.7418,-193.9588233,363.7157867,1649.459044,752.7485181,44379.18767,5794.6504,0.645775513,0.43600674,0.515580975,0.515580975,-154.79676,365.0963167
JVASP-10552,Sr4Li(BN2)3,229,Im-3m,cubic,3D,2.3024,0.755,-108.7765,263.09599,712.7272897,1889.774443,60235.598,27301.186,0.244763395,0.872691759,0.427458318,0.427458318,-102.38073,266.96477
JVASP-10553,BaDy2PdO5,127,P4/mbm,tetragonal,3D,2.0925,na,-379.04553,420.95851,938.9275886,1595.663215,5667.237,8986.515333,0.532870444,0.895122793,5.490418609,5.490418609,-374.2840367,437.9737367
JVASP-10554,SbPO5,15,C2/c,monoclinic,3D,2.7472,3.7295,-177.1271567,411.3227367,1042.23106,563.3785015,32583.80033,3374.371533,0.44602491,0.328273785,0.894530183,0.894530183,-156.53544,420.2975667
